account_id,customer_id,bank_name,account_type,balance,open_date
ACC0000385,CUST0001616,Barclays,Credit,460236.24,2024-02-24
ACC0000386,CUST0002496,Standard Chartered,Current,348214.88,2020-02-07
ACC0000387,CUST0000006,UBA,Credit,175621.37,2021-09-08
ACC0000388,CUST0002307,Citibank,Current,253763.5,2018-12-05
ACC0000389,CUST0002507,Barclays,Current,435740.26,2022-09-30
ACC0000390,CUST0002519,First Bank Nigeria,Savings,322614.15,2024-05-07
ACC0000391,CUST0001459,HSBC,Savings,439664.26,2018-03-31
ACC0000392,CUST0000607,Barclays,Current,318136.24,2021-07-18
ACC0000393,CUST0000847,HSBC,Savings,184239.32,2020-06-20
ACC0000394,CUST0002623,Standard Chartered,Savings,107707.84,2021-07-17
ACC0000395,CUST0001296,Access Bank,Savings,3799.37,2024-03-02
ACC0000396,CUST0000913,Citibank,Credit,85805.19,2021-09-17
ACC0000397,CUST0002016,JPMorgan Chase,Current,111560.83,2021-10-30
ACC0000398,CUST0000714,Citibank,Savings,451727.52,2020-12-08
ACC0000399,CUST0001431,Barclays,Savings,446961.28,2020-03-22
ACC0000400,CUST0002110,UBA,Savings,324176.3,2022-05-07
ACC0000401,CUST0000053,Barclays,Savings,167253.3,2024-09-11
ACC0000402,CUST0002271,Citibank,Savings,147846.15,2022-07-02
ACC0000403,CUST0002511,Barclays,Current,28196.28,2024-11-30
ACC0000404,CUST0001212,Citibank,Credit,46271.8,2021-04-01
ACC0000405,CUST0000141,First Bank Nigeria,Credit,125957.14,2023-10-28
ACC0000406,CUST0001565,First Bank Nigeria,Savings,100612.11,2019-08-06
ACC0000407,CUST0002637,HSBC,Current,329378.53,2021-12-01
ACC0000408,CUST0001058,Citibank,Savings,272.8,2022-01-12
ACC0000409,CUST0000186,UBA,Savings,489233.87,2021-12-30
ACC0000410,CUST0000095,Access Bank,Savings,477734.21,2020-04-20
ACC0000411,CUST0002205,UBA,Credit,407419.12,2021-10-15
ACC0000412,CUST0000500,UBA,Savings,372908.08,2021-03-22
ACC0000413,CUST0001531,HSBC,Savings,73371.35,2024-09-21
ACC0000414,CUST0001720,First Bank Nigeria,Savings,220618.0,2020-08-11
ACC0000415,CUST0002360,UBA,Savings,275782.64,2022-05-11
ACC0000416,CUST0001288,Citibank,Savings,293321.55,2019-01-07
ACC0000417,CUST0000995,Standard Chartered,Credit,116120.03,2021-07-30
ACC0000418,CUST0001841,Access Bank,Savings,250720.48,2019-04-17
ACC0000419,CUST0002509,Barclays,Current,7201.88,2024-11-06
ACC0000420,CUST0002830,Access Bank,Current,113171.35,2022-09-30
ACC0000421,CUST0000760,HSBC,Savings,439763.45,2023-11-12
ACC0000422,CUST0002954,Barclays,Credit,374854.4,2018-11-24
ACC0000423,CUST0000913,First Bank Nigeria,Credit,68389.72,2021-08-18
ACC0000424,CUST0000525,Access Bank,Credit,173065.88,2023-01-08
ACC0000425,CUST0001422,Access Bank,Savings,172264.41,2023-09-28
ACC0000426,CUST0002020,First Bank Nigeria,Current,444664.72,2021-02-17
ACC0000427,CUST0000784,UBA,Credit,29362.25,2018-09-05
ACC0000428,CUST0002537,Access Bank,Current,200540.68,2024-03-19
ACC0000429,CUST0001124,HSBC,Savings,215544.22,2021-06-06
ACC0000430,CUST0000874,HSBC,Credit,475305.86,2021-08-13
ACC0000431,CUST0001101,First Bank Nigeria,Credit,7602.64,2022-09-02
ACC0000432,CUST0000275,Access Bank,Current,311076.94,2022-03-17
ACC0000433,CUST0002104,First Bank Nigeria,Credit,405159.55,2021-03-21
ACC0000434,CUST0000140,UBA,Savings,298951.51,2021-06-21
ACC0000435,CUST0002113,Barclays,Current,32795.27,2019-11-10
ACC0000436,CUST0002668,UBA,Savings,42756.21,2019-12-24
ACC0000437,CUST0002413,Access Bank,Credit,336799.96,2018-06-03
ACC0000438,CUST0002141,UBA,Credit,48971.93,2024-02-27
ACC0000439,CUST0002817,Access Bank,Credit,213378.28,2022-02-25
ACC0000440,CUST0000980,Citibank,Current,130980.49,2023-10-06
ACC0000441,CUST0001019,Barclays,Credit,109038.25,2021-01-14
ACC0000442,CUST0002098,Citibank,Current,85594.06,2018-10-25
ACC0000443,CUST0000791,Standard Chartered,Current,329467.12,2020-05-22
ACC0000444,CUST0001297,HSBC,Savings,410797.09,2023-08-20
ACC0000445,CUST0002365,First Bank Nigeria,Credit,275278.68,2020-03-27
ACC0000446,CUST0000220,JPMorgan Chase,Credit,404057.61,2020-07-14
ACC0000447,CUST0002536,JPMorgan Chase,Credit,5156.91,2019-01-08
ACC0000448,CUST0000483,UBA,Credit,344389.65,2018-09-30
ACC0000449,CUST0001053,UBA,Credit,392743.06,2019-10-06
ACC0000450,CUST0001848,Access Bank,Savings,427614.76,2020-06-01
ACC0000451,CUST0002459,Citibank,Credit,483301.64,2020-06-22
ACC0000452,CUST0001420,First Bank Nigeria,Savings,431671.84,2019-05-04
ACC0000453,CUST0000786,Access Bank,Current,347912.02,2022-08-30
ACC0000454,CUST0002546,JPMorgan Chase,Current,494394.67,2021-05-01
ACC0000455,CUST0001491,JPMorgan Chase,Credit,200891.58,2022-09-30
ACC0000456,CUST0000480,Standard Chartered,Current,162285.18,2022-02-19
ACC0000457,CUST0002042,Access Bank,Current,9284.36,2022-03-03
ACC0000458,CUST0001566,UBA,Current,133489.11,2022-10-31
ACC0000459,CUST0000970,HSBC,Credit,92663.8,2022-08-06
ACC0000460,CUST0001222,Barclays,Credit,245828.24,2020-02-13
ACC0000461,CUST0000263,Standard Chartered,Savings,47963.02,2018-04-25
ACC0000462,CUST0002224,Access Bank,Current,124565.52,2024-08-13
ACC0000463,CUST0001261,Barclays,Savings,232292.17,2022-04-28
ACC0000464,CUST0002051,Access Bank,Savings,253630.62,2024-10-24
ACC0000465,CUST0002011,HSBC,Savings,234069.9,2023-09-02
ACC0000466,CUST0000922,UBA,Current,492007.61,2019-05-24
ACC0000467,CUST0001571,UBA,Savings,393031.22,2020-06-24
ACC0000468,CUST0001359,Barclays,Credit,81581.63,2018-01-17
ACC0000469,CUST0002143,UBA,Current,35159.39,2024-06-11
ACC0000470,CUST0002759,Barclays,Savings,399061.11,2018-01-13
ACC0000471,CUST0002930,Standard Chartered,Current,343835.23,2019-07-28
ACC0000472,CUST0002665,JPMorgan Chase,Credit,12467.18,2024-05-26
ACC0000473,CUST0001208,Citibank,Savings,156604.93,2020-02-19
ACC0000474,CUST0001014,UBA,Credit,491684.92,2018-03-12
ACC0000475,CUST0000932,UBA,Savings,265627.0,2021-09-16
ACC0000476,CUST0001396,JPMorgan Chase,Current,424375.81,2022-04-10
ACC0000477,CUST0000200,Barclays,Current,266667.59,2024-07-08
ACC0000478,CUST0001317,Standard Chartered,Credit,209622.89,2021-01-21
ACC0000479,CUST0001211,Barclays,Current,421222.64,2020-11-08
ACC0000480,CUST0002899,Citibank,Credit,326060.85,2024-03-22
ACC0000481,CUST0002841,UBA,Credit,379769.79,2023-08-28
ACC0000482,CUST0000817,JPMorgan Chase,Current,7005.7,2024-01-21
ACC0000483,CUST0000305,UBA,Savings,163078.07,2023-10-02
ACC0000484,CUST0002316,JPMorgan Chase,Current,109717.63,2022-06-30
ACC0000485,CUST0002678,First Bank Nigeria,Savings,358037.0,2023-08-13
ACC0000486,CUST0002972,Barclays,Credit,451661.58,2024-07-11
ACC0000487,CUST0000949,Standard Chartered,Savings,289671.0,2019-01-30
ACC0000488,CUST0001582,Standard Chartered,Current,216973.3,2024-09-22
ACC0000489,CUST0000967,Standard Chartered,Credit,336135.33,2020-12-08
ACC0000490,CUST0000213,Citibank,Credit,72221.21,2023-09-12
ACC0000491,CUST0002475,Citibank,Current,499684.39,2018-12-12
ACC0000492,CUST0002342,Access Bank,Credit,420738.31,2023-01-23
ACC0000493,CUST0002860,JPMorgan Chase,Savings,335647.57,2021-03-27
ACC0000494,CUST0002931,JPMorgan Chase,Current,113804.84,2018-09-03
ACC0000495,CUST0000221,Standard Chartered,Savings,165947.49,2018-08-03
ACC0000496,CUST0002049,UBA,Credit,285070.16,2022-07-19
ACC0000497,CUST0001350,First Bank Nigeria,Savings,101129.54,2023-06-30
ACC0000498,CUST0000310,JPMorgan Chase,Savings,473063.96,2024-09-02
ACC0000499,CUST0000134,Citibank,Credit,192153.27,2020-10-30
ACC0000500,CUST0001297,UBA,Credit,78371.13,2023-01-08
ACC0000501,CUST0001332,JPMorgan Chase,Savings,585.36,2019-10-09
ACC0000502,CUST0000200,JPMorgan Chase,Savings,178661.66,2018-08-27
ACC0000503,CUST0001158,Citibank,Credit,264668.97,2018-10-19
ACC0000504,CUST0001390,Citibank,Credit,53852.38,2024-06-21
ACC0000505,CUST0001971,Standard Chartered,Current,209503.7,2022-11-26
ACC0000506,CUST0002931,Access Bank,Savings,229360.02,2018-08-01
ACC0000507,CUST0002718,Citibank,Current,332078.74,2024-10-18
ACC0000508,CUST0000025,Citibank,Savings,189075.62,2020-05-09
ACC0000509,CUST0001194,Access Bank,Current,398519.23,2021-07-20
ACC0000510,CUST0000129,Barclays,Credit,317847.02,2023-07-27
ACC0000511,CUST0002926,JPMorgan Chase,Credit,241678.32,2020-01-24
ACC0000512,CUST0001218,UBA,Savings,203940.72,2019-04-11
ACC0000513,CUST0000881,First Bank Nigeria,Credit,284047.66,2019-06-20
ACC0000514,CUST0001887,First Bank Nigeria,Savings,109312.39,2023-05-19
ACC0000515,CUST0001974,Citibank,Current,428894.12,2021-11-24
ACC0000516,CUST0000577,UBA,Credit,298356.85,2019-06-19
ACC0000517,CUST0000013,UBA,Credit,143832.16,2022-05-18
ACC0000518,CUST0002710,Citibank,Credit,185980.67,2020-08-03
ACC0000519,CUST0002947,Access Bank,Savings,372185.98,2022-07-21
ACC0000520,CUST0001001,HSBC,Current,3594.21,2019-01-04
ACC0000521,CUST0002395,Access Bank,Savings,71582.16,2024-11-22
ACC0000522,CUST0001844,Barclays,Credit,331146.94,2019-07-29
ACC0000523,CUST0002276,Access Bank,Savings,108723.98,2022-04-08
ACC0000524,CUST0000546,Barclays,Current,46376.39,2019-09-02
ACC0000525,CUST0001671,Standard Chartered,Credit,110770.77,2019-08-02
ACC0000526,CUST0000914,Standard Chartered,Current,413013.04,2022-04-18
ACC0000527,CUST0001958,UBA,Credit,143761.9,2022-08-04
ACC0000528,CUST0000253,Citibank,Savings,336853.1,2022-02-08
ACC0000529,CUST0002763,First Bank Nigeria,Credit,395336.01,2021-06-21
ACC0000530,CUST0002791,HSBC,Credit,380461.89,2024-11-25
ACC0000531,CUST0000506,UBA,Credit,175238.71,2020-07-19
ACC0000532,CUST0001330,JPMorgan Chase,Savings,464884.69,2018-07-06
ACC0000533,CUST0002448,First Bank Nigeria,Current,88436.08,2024-05-04
ACC0000534,CUST0000644,Standard Chartered,Current,100317.09,2023-05-17
ACC0000535,CUST0002737,Access Bank,Savings,219468.58,2020-08-27
ACC0000536,CUST0000279,First Bank Nigeria,Credit,346333.77,2022-09-18
ACC0000537,CUST0001554,Standard Chartered,Credit,14288.92,2021-07-28
ACC0000538,CUST0000456,First Bank Nigeria,Savings,315991.66,2018-03-04
ACC0000539,CUST0001825,Standard Chartered,Credit,204988.49,2021-01-31
ACC0000540,CUST0000361,First Bank Nigeria,Savings,389868.32,2020-10-07
ACC0000541,CUST0000258,Citibank,Current,37118.46,2018-07-21
ACC0000542,CUST0000998,Access Bank,Current,308033.09,2020-12-01
ACC0000543,CUST0000060,UBA,Credit,111397.68,2020-04-02
ACC0000544,CUST0002866,HSBC,Credit,385065.48,2022-03-23
ACC0000545,CUST0002212,Citibank,Savings,475354.59,2022-09-03
ACC0000546,CUST0001121,Barclays,Credit,38734.94,2022-04-28
ACC0000547,CUST0002155,Access Bank,Current,445845.01,2019-09-10
ACC0000548,CUST0001287,Citibank,Credit,250833.59,2023-10-05
ACC0000549,CUST0001028,HSBC,Savings,464964.04,2023-11-11
ACC0000550,CUST0000039,Access Bank,Savings,149615.81,2018-04-04
ACC0000551,CUST0001749,First Bank Nigeria,Savings,250709.71,2023-12-12
ACC0000552,CUST0002799,Standard Chartered,Savings,309872.18,2019-09-22
ACC0000553,CUST0000128,JPMorgan Chase,Savings,376119.46,2021-01-14
ACC0000554,CUST0001754,Citibank,Credit,170705.31,2019-02-22
ACC0000555,CUST0002515,Barclays,Credit,372173.43,2021-03-01
ACC0000556,CUST0002495,UBA,Savings,125910.09,2020-12-29
ACC0000557,CUST0000155,Citibank,Credit,367084.87,2020-11-25
ACC0000558,CUST0000597,Citibank,Credit,21053.1,2018-09-10
ACC0000559,CUST0001372,Access Bank,Savings,87796.41,2018-06-06
ACC0000560,CUST0000186,Barclays,Savings,237739.41,2023-01-08
ACC0000561,CUST0002694,Barclays,Credit,49863.31,2018-09-13
ACC0000562,CUST0000900,Standard Chartered,Current,234128.0,2018-01-11
ACC0000563,CUST0001432,Access Bank,Savings,54924.94,2018-01-05
ACC0000564,CUST0001827,JPMorgan Chase,Credit,250778.94,2019-10-03
ACC0000565,CUST0002853,First Bank Nigeria,Current,84458.96,2018-06-23
ACC0000566,CUST0002263,Standard Chartered,Savings,21555.7,2022-11-10
ACC0000567,CUST0000830,HSBC,Savings,353939.49,2020-08-04
ACC0000568,CUST0001198,HSBC,Savings,368013.96,2022-02-19
ACC0000569,CUST0000881,JPMorgan Chase,Savings,110354.25,2020-12-14
ACC0000570,CUST0000363,First Bank Nigeria,Credit,374029.43,2023-12-05
ACC0000571,CUST0002673,Barclays,Savings,8311.29,2019-09-16
ACC0000572,CUST0001456,Standard Chartered,Credit,199263.38,2021-01-11
ACC0000573,CUST0002845,Access Bank,Credit,143501.22,2022-03-27
ACC0000574,CUST0001371,Standard Chartered,Current,371282.82,2020-04-14
ACC0000575,CUST0001950,JPMorgan Chase,Current,472592.88,2019-02-01
ACC0000576,CUST0002310,Access Bank,Savings,337611.0,2022-01-06
ACC0000577,CUST0001558,HSBC,Current,482432.27,2018-04-24
ACC0000578,CUST0002565,Barclays,Savings,302205.54,2021-06-16
ACC0000579,CUST0001367,Standard Chartered,Current,187407.18,2018-05-31
ACC0000580,CUST0001305,HSBC,Current,411491.59,2021-11-23
ACC0000581,CUST0000268,JPMorgan Chase,Current,483645.21,2018-09-20
ACC0000582,CUST0001413,Barclays,Savings,12194.2,2019-10-14
ACC0000583,CUST0002401,First Bank Nigeria,Credit,336109.96,2020-01-26
ACC0000584,CUST0002468,UBA,Savings,432238.44,2021-08-01
ACC0000585,CUST0000966,Standard Chartered,Current,174780.02,2022-10-04
ACC0000586,CUST0000648,UBA,Savings,101709.4,2019-02-04
ACC0000587,CUST0002870,UBA,Savings,365634.15,2019-01-11
ACC0000588,CUST0002395,Barclays,Savings,214537.45,2023-04-27
ACC0000589,CUST0001531,First Bank Nigeria,Credit,423366.23,2023-07-09
ACC0000590,CUST0000650,Standard Chartered,Credit,299999.68,2019-07-30
ACC0000591,CUST0002078,Standard Chartered,Credit,186264.61,2022-09-01
ACC0000592,CUST0001678,JPMorgan Chase,Savings,68910.2,2020-05-08
ACC0000593,CUST0002243,First Bank Nigeria,Savings,136308.55,2024-05-22
ACC0000594,CUST0001790,HSBC,Current,248313.84,2019-01-03
ACC0000595,CUST0000643,Standard Chartered,Savings,251199.04,2023-06-03
ACC0000596,CUST0001763,Citibank,Current,269967.64,2020-05-19
ACC0000597,CUST0001689,First Bank Nigeria,Credit,409015.38,2023-06-08
ACC0000598,CUST0002801,JPMorgan Chase,Credit,395455.84,2019-03-14
ACC0000599,CUST0000305,Access Bank,Savings,442757.16,2023-07-21
ACC0000600,CUST0001845,Access Bank,Current,443196.87,2022-10-11
ACC0000601,CUST0001893,Citibank,Credit,160901.97,2018-07-29
ACC0000602,CUST0000311,Citibank,Credit,300648.86,2021-08-11
ACC0000603,CUST0001952,Standard Chartered,Savings,162011.42,2024-03-18
ACC0000604,CUST0000267,HSBC,Credit,482852.19,2023-02-13
ACC0000605,CUST0000800,Access Bank,Current,262396.5,2019-04-05
ACC0000606,CUST0001370,Access Bank,Credit,94351.26,2018-07-30
ACC0000607,CUST0002068,First Bank Nigeria,Savings,66038.47,2021-01-19
ACC0000608,CUST0000943,First Bank Nigeria,Current,187280.88,2019-08-27
ACC0000609,CUST0002637,Access Bank,Current,146835.47,2019-08-24
ACC0000610,CUST0001942,UBA,Credit,416992.99,2021-06-30
ACC0000611,CUST0001871,Access Bank,Savings,83464.8,2021-07-14
ACC0000612,CUST0001825,Barclays,Credit,260882.24,2024-08-15
ACC0000613,CUST0002724,Barclays,Current,250985.99,2022-04-09
ACC0000614,CUST0002687,First Bank Nigeria,Current,397299.76,2023-09-27
ACC0000615,CUST0000970,JPMorgan Chase,Savings,102281.59,2023-06-22
ACC0000616,CUST0001610,HSBC,Credit,143958.73,2023-02-26
ACC0000617,CUST0001582,Standard Chartered,Current,399227.63,2018-05-27
ACC0000618,CUST0002301,Citibank,Current,361323.23,2021-01-09
ACC0000619,CUST0002947,HSBC,Credit,361989.71,2023-06-12
ACC0000620,CUST0002301,Citibank,Credit,153877.11,2024-09-03
ACC0000621,CUST0002349,First Bank Nigeria,Savings,283137.38,2020-12-02
ACC0000622,CUST0002575,UBA,Credit,37189.12,2019-12-04
ACC0000623,CUST0001333,First Bank Nigeria,Credit,336930.06,2018-08-13
ACC0000624,CUST0001600,First Bank Nigeria,Current,260813.43,2019-05-17
ACC0000625,CUST0000590,JPMorgan Chase,Credit,254756.85,2020-06-04
ACC0000626,CUST0002485,JPMorgan Chase,Credit,401717.95,2024-10-17
ACC0000627,CUST0002720,JPMorgan Chase,Credit,195539.84,2023-02-05
ACC0000628,CUST0002134,Citibank,Current,275909.32,2022-05-08
ACC0000629,CUST0001627,Citibank,Current,173025.66,2019-12-21
ACC0000630,CUST0001085,First Bank Nigeria,Savings,51729.56,2023-08-03
ACC0000631,CUST0001795,Access Bank,Current,431044.6,2024-04-20
ACC0000632,CUST0002039,JPMorgan Chase,Savings,146029.81,2020-05-22
ACC0000633,CUST0000871,Access Bank,Credit,473542.5,2022-04-10
ACC0000634,CUST0002014,Citibank,Savings,416838.16,2019-12-04
ACC0000635,CUST0002255,UBA,Credit,332693.94,2020-11-15
ACC0000636,CUST0000140,HSBC,Credit,103624.51,2019-10-02
ACC0000637,CUST0001361,Access Bank,Current,51784.91,2022-11-10
ACC0000638,CUST0000092,JPMorgan Chase,Savings,204482.54,2019-10-02
ACC0000639,CUST0000776,UBA,Current,326999.19,2024-01-03
ACC0000640,CUST0000979,HSBC,Savings,447917.81,2024-12-03
ACC0000641,CUST0000675,Access Bank,Credit,127985.82,2018-06-29
ACC0000642,CUST0002076,Citibank,Credit,111252.69,2020-07-17
ACC0000643,CUST0002378,JPMorgan Chase,Credit,202521.68,2022-04-18
ACC0000644,CUST0001750,Access Bank,Credit,265790.19,2020-07-08
ACC0000645,CUST0001439,JPMorgan Chase,Savings,470460.17,2022-10-09
ACC0000646,CUST0001295,First Bank Nigeria,Savings,351999.55,2018-11-08
ACC0000647,CUST0001689,HSBC,Credit,445392.25,2023-02-24
ACC0000648,CUST0002460,Standard Chartered,Savings,7957.78,2021-04-06
ACC0000649,CUST0002880,Barclays,Current,69424.87,2024-08-12
ACC0000650,CUST0000172,UBA,Savings,124342.27,2022-04-14
ACC0000651,CUST0001685,UBA,Savings,469265.2,2023-07-15
ACC0000652,CUST0001252,JPMorgan Chase,Savings,421602.21,2019-03-09
ACC0000653,CUST0001825,First Bank Nigeria,Current,499848.99,2019-02-28
ACC0000654,CUST0000166,First Bank Nigeria,Savings,364532.41,2018-02-16
ACC0000655,CUST0000582,Citibank,Current,208727.17,2024-09-30
ACC0000656,CUST0001241,JPMorgan Chase,Savings,144917.73,2023-01-16
ACC0000657,CUST0001304,HSBC,Savings,237430.72,2022-04-01
ACC0000658,CUST0000356,Citibank,Current,71909.11,2019-07-29
ACC0000659,CUST0000363,Access Bank,Credit,410749.75,2018-08-30
ACC0000660,CUST0002805,Standard Chartered,Savings,434015.66,2020-09-30
ACC0000661,CUST0000793,UBA,Savings,404780.56,2019-07-16
ACC0000662,CUST0001621,UBA,Credit,68684.66,2023-11-03
ACC0000663,CUST0001773,Barclays,Current,57335.4,2021-05-27
ACC0000664,CUST0001892,First Bank Nigeria,Current,103041.18,2023-12-03
ACC0000665,CUST0001273,Citibank,Savings,477137.22,2023-12-19
ACC0000666,CUST0000582,Standard Chartered,Savings,354600.72,2020-01-29
ACC0000667,CUST0000674,Access Bank,Current,356791.88,2024-07-11
ACC0000668,CUST0002102,HSBC,Credit,333741.58,2022-04-10
ACC0000669,CUST0001744,Citibank,Current,147836.43,2019-03-22
ACC0000670,CUST0002947,UBA,Credit,76334.51,2018-11-02
ACC0000671,CUST0002156,Access Bank,Savings,122283.04,2023-10-09
ACC0000672,CUST0001212,Access Bank,Credit,205499.75,2022-02-18
ACC0000673,CUST0002331,First Bank Nigeria,Credit,106734.22,2024-02-18
ACC0000674,CUST0002787,UBA,Savings,120149.97,2019-04-05
ACC0000675,CUST0002994,Citibank,Current,479306.59,2021-01-11
ACC0000676,CUST0000720,Access Bank,Credit,498268.95,2019-03-29
ACC0000677,CUST0001378,Standard Chartered,Current,72212.67,2021-06-11
ACC0000678,CUST0001098,Barclays,Current,105005.22,2018-06-04
ACC0000679,CUST0000380,JPMorgan Chase,Current,131582.01,2019-06-30
ACC0000680,CUST0002825,Access Bank,Credit,475620.83,2020-01-29
ACC0000681,CUST0000836,Barclays,Savings,283042.35,2024-10-29
ACC0000682,CUST0001323,Citibank,Current,370255.41,2024-12-28
ACC0000683,CUST0000151,HSBC,Credit,269964.25,2018-03-14
ACC0000684,CUST0001785,Standard Chartered,Current,171840.35,2020-10-13
ACC0000685,CUST0000290,HSBC,Savings,363807.07,2022-06-20
ACC0000686,CUST0001609,Standard Chartered,Credit,319248.84,2018-01-25
ACC0000687,CUST0002893,First Bank Nigeria,Savings,88476.25,2024-02-27
ACC0000688,CUST0002301,Access Bank,Savings,139628.71,2022-04-03
ACC0000689,CUST0001040,Access Bank,Savings,426397.99,2022-04-20
ACC0000690,CUST0002568,HSBC,Current,281339.46,2023-09-14
ACC0000691,CUST0001771,Citibank,Savings,456937.0,2022-07-24
ACC0000692,CUST0002791,First Bank Nigeria,Credit,313320.71,2019-12-09
ACC0000693,CUST0002858,JPMorgan Chase,Current,278388.95,2021-02-18
ACC0000694,CUST0002347,First Bank Nigeria,Current,265366.11,2022-12-19
ACC0000695,CUST0002479,Access Bank,Credit,345030.38,2019-08-17
ACC0000696,CUST0000365,First Bank Nigeria,Credit,349125.5,2018-01-17
ACC0000697,CUST0000199,Citibank,Credit,322751.93,2019-06-01
ACC0000698,CUST0001680,Access Bank,Savings,29989.82,2018-10-18
ACC0000699,CUST0002857,Citibank,Savings,255866.48,2024-10-31
ACC0000700,CUST0000240,Standard Chartered,Current,114054.55,2023-12-06
ACC0000701,CUST0000088,First Bank Nigeria,Savings,283115.35,2024-10-09
ACC0000702,CUST0001442,Barclays,Savings,268376.7,2018-06-27
ACC0000703,CUST0000811,JPMorgan Chase,Current,269505.25,2021-09-27
ACC0000704,CUST0000639,Barclays,Current,233005.28,2022-11-09
ACC0000705,CUST0002675,Standard Chartered,Current,483331.38,2021-06-30
ACC0000706,CUST0000626,Access Bank,Credit,234148.63,2019-03-06
ACC0000707,CUST0001635,Standard Chartered,Credit,119659.61,2023-01-26
ACC0000708,CUST0001411,Access Bank,Credit,110922.77,2022-10-31
ACC0000709,CUST0000741,JPMorgan Chase,Current,477161.24,2022-06-04
ACC0000710,CUST0002394,Citibank,Savings,53070.93,2018-06-07
ACC0000711,CUST0002715,Citibank,Current,116933.06,2020-01-21
ACC0000712,CUST0001288,Citibank,Credit,23477.6,2023-05-10
ACC0000713,CUST0001815,Citibank,Credit,22731.68,2020-09-08
ACC0000714,CUST0002267,First Bank Nigeria,Savings,333300.27,2019-09-22
